Date,Open,High,Low,Close,Adj Close,Volume
2020-04-26,94.769997,94.769997,94.769997,94.769997,94.769997,0
2020-04-27,94.760002,94.760002,94.760002,94.760002,94.760002,0
2020-04-28,94.669998,94.669998,94.669998,94.669998,94.669998,0
2020-04-29,94.690002,94.690002,94.690002,94.690002,94.690002,0
2020-04-30,94.730003,94.730003,94.730003,94.730003,94.730003,0
2020-05-01,94.699997,94.699997,94.699997,94.699997,94.699997,0
2020-05-02,94.650002,94.650002,94.650002,94.650002,94.650002,0
2020-05-03,94.610001,94.610001,94.610001,94.610001,94.610001,0
2020-05-04,94.629997,94.629997,94.629997,94.629997,94.629997,0
2020-05-05,94.629997,94.629997,94.629997,94.629997,94.629997,0
2020-05-06,94.559998,94.559998,94.559998,94.559998,94.559998,0
2020-05-07,94.540001,94.540001,94.540001,94.540001,94.540001,0
2020-05-08,94.610001,94.610001,94.610001,94.610001,94.610001,0
2020-05-09,94.660004,94.660004,94.660004,94.660004,94.660004,0
2020-05-10,94.650002,94.650002,94.650002,94.650002,94.650002,0
2020-05-11,94.629997,94.629997,94.629997,94.629997,94.629997,0
2020-05-12,94.620003,94.620003,94.620003,94.620003,94.620003,0
2020-05-13,94.589996,94.589996,94.589996,94.589996,94.589996,0
2020-05-14,94.589996,94.589996,94.589996,94.589996,94.589996,0
2020-05-15,94.650002,94.650002,94.650002,94.650002,94.650002,0
2020-05-16,94.709999,94.709999,94.709999,94.709999,94.709999,0
2020-05-17,94.839996,94.839996,94.839996,94.839996,94.839996,0
2020-05-18,94.980003,94.980003,94.980003,94.980003,94.980003,0
2020-05-19,94.970001,94.970001,94.970001,94.970001,94.970001,0
2020-05-20,94.959999,94.959999,94.959999,94.959999,94.959999,0
2020-05-21,95.010002,95.010002,95.010002,95.010002,95.010002,0
2020-05-22,95.070000,95.070000,95.070000,95.070000,95.070000,0
2020-05-23,95.129997,95.129997,95.129997,95.129997,95.129997,0
2020-05-24,95.160004,95.160004,95.160004,95.160004,95.160004,0
2020-05-25,95.139999,95.139999,95.139999,95.139999,95.139999,0
2020-05-26,95.120003,95.120003,95.120003,95.120003,95.120003,0
2020-05-27,95.120003,95.120003,95.120003,95.120003,95.120003,0
2020-05-28,95.129997,95.129997,95.129997,95.129997,95.129997,0
2020-05-29,95.110001,95.110001,95.110001,95.110001,95.110001,0
2020-05-30,95.089996,95.089996,95.089996,95.089996,95.089996,0
2020-05-31,95.089996,95.089996,95.089996,95.089996,95.089996,0
2020-06-01,95.099998,95.099998,95.099998,95.099998,95.099998,0
2020-06-02,95.099998,95.099998,95.099998,95.099998,95.099998,0
2020-06-03,95.150002,95.150002,95.150002,95.150002,95.150002,0
2020-06-04,95.160004,95.160004,95.160004,95.160004,95.160004,0
2020-06-05,95.139999,95.139999,95.139999,95.139999,95.139999,0
2020-06-06,95.190002,95.190002,95.190002,95.190002,95.190002,0
2020-06-07,95.260002,95.260002,95.260002,95.260002,95.260002,0
2020-06-08,95.260002,95.260002,95.260002,95.260002,95.260002,0
2020-06-09,95.209999,95.209999,95.209999,95.209999,95.209999,0
2020-06-10,95.220001,95.220001,95.220001,95.220001,95.220001,0
2020-06-11,95.330002,95.330002,95.330002,95.330002,95.330002,0
2020-06-12,95.449997,95.449997,95.449997,95.449997,95.449997,0
2020-06-13,95.510002,95.510002,95.510002,95.510002,95.510002,0
2020-06-14,95.500000,95.500000,95.500000,95.500000,95.500000,0
2020-06-15,95.459999,95.459999,95.459999,95.459999,95.459999,0
2020-06-16,95.470001,95.470001,95.470001,95.470001,95.470001,0
2020-06-17,95.570000,95.570000,95.570000,95.570000,95.570000,0
2020-06-18,95.690002,95.690002,95.690002,95.690002,95.690002,0
2020-06-19,95.839996,95.839996,95.839996,95.839996,95.839996,0
2020-06-20,96.050003,96.050003,96.050003,96.050003,96.050003,0
2020-06-21,96.150002,96.150002,96.150002,96.150002,96.150002,0
2020-06-22,96.139999,96.139999,96.139999,96.139999,96.139999,0
2020-06-23,96.129997,96.129997,96.129997,96.129997,96.129997,0
2020-06-24,96.160004,96.160004,96.160004,96.160004,96.160004,0
2020-06-25,96.309998,96.309998,96.309998,96.309998,96.309998,0
2020-06-26,96.459999,96.459999,96.459999,96.459999,96.459999,0
2020-06-27,96.589996,96.589996,96.589996,96.589996,96.589996,0
2020-06-28,96.680000,96.680000,96.680000,96.680000,96.680000,0
2020-06-29,96.690002,96.690002,96.690002,96.690002,96.690002,0
2020-06-30,96.720001,96.720001,96.720001,96.720001,96.720001,0
2020-07-01,96.769997,96.769997,96.769997,96.769997,96.769997,0
2020-07-02,96.779999,96.779999,96.779999,96.779999,96.779999,0
2020-07-03,96.820000,96.820000,96.820000,96.820000,96.820000,0
2020-07-04,96.940002,96.940002,96.940002,96.940002,96.940002,0
2020-07-05,97.000000,97.000000,97.000000,97.000000,97.000000,0
2020-07-06,97.070000,97.070000,97.070000,97.070000,97.070000,0
2020-07-07,97.139999,97.139999,97.139999,97.139999,97.139999,0
2020-07-08,97.160004,97.160004,97.160004,97.160004,97.160004,0
2020-07-09,97.199997,97.199997,97.199997,97.199997,97.199997,0
2020-07-10,97.190002,97.190002,97.190002,97.190002,97.190002,0
2020-07-11,97.180000,97.180000,97.180000,97.180000,97.180000,0
2020-07-12,97.180000,97.180000,97.180000,97.180000,97.180000,0
2020-07-13,97.160004,97.160004,97.160004,97.160004,97.160004,0
2020-07-14,97.150002,97.150002,97.150002,97.150002,97.150002,0
2020-07-15,97.239998,97.239998,97.239998,97.239998,97.239998,0
2020-07-16,97.300003,97.300003,97.300003,97.300003,97.300003,0
2020-07-17,97.349998,97.349998,97.349998,97.349998,97.349998,0
2020-07-18,97.500000,97.500000,97.500000,97.500000,97.500000,0
2020-07-19,97.690002,97.690002,97.690002,97.690002,97.690002,0
2020-07-20,97.760002,97.760002,97.760002,97.760002,97.760002,0
2020-07-21,97.779999,97.779999,97.779999,97.779999,97.779999,0
2020-07-22,97.870003,97.870003,97.870003,97.870003,97.870003,0
2020-07-23,97.959999,97.959999,97.959999,97.959999,97.959999,0
2020-07-24,98.000000,98.000000,98.000000,98.000000,98.000000,0
2020-07-25,98.040001,98.040001,98.040001,98.040001,98.040001,0
2020-07-26,98.029999,98.029999,98.029999,98.029999,98.029999,0
2020-07-27,97.989998,97.989998,97.989998,97.989998,97.989998,0
2020-07-28,97.940002,97.940002,97.940002,97.940002,97.940002,0
2020-07-29,97.959999,97.959999,97.959999,97.959999,97.959999,0
2020-07-30,98.059998,98.059998,98.059998,98.059998,98.059998,0
2020-07-31,98.139999,98.139999,98.139999,98.139999,98.139999,0
2020-08-01,98.250000,98.250000,98.250000,98.250000,98.250000,0
2020-08-02,98.379997,98.379997,98.379997,98.379997,98.379997,0
2020-08-03,98.449997,98.449997,98.449997,98.449997,98.449997,0
2020-08-04,98.480003,98.480003,98.480003,98.480003,98.480003,0
2020-08-05,98.459999,98.459999,98.459999,98.459999,98.459999,0
2020-08-06,98.459999,98.459999,98.459999,98.459999,98.459999,0
2020-08-07,98.459999,98.459999,98.459999,98.459999,98.459999,0
2020-08-08,98.500000,98.500000,98.500000,98.500000,98.500000,0
2020-08-09,98.639999,98.639999,98.639999,98.639999,98.639999,0
2020-08-10,98.790001,98.790001,98.790001,98.790001,98.790001,0
2020-08-11,98.870003,98.870003,98.870003,98.870003,98.870003,0
2020-08-12,98.879997,98.879997,98.879997,98.879997,98.879997,0
2020-08-13,98.980003,98.980003,98.980003,98.980003,98.980003,0
2020-08-14,99.160004,99.160004,99.160004,99.160004,99.160004,0
2020-08-15,99.180000,99.180000,99.180000,99.180000,99.180000,0
2020-08-16,99.230003,99.230003,99.230003,99.230003,99.230003,0
2020-08-17,99.309998,99.309998,99.309998,99.309998,99.309998,0
2020-08-18,99.230003,99.230003,99.230003,99.230003,99.230003,0
2020-08-19,99.169998,99.169998,99.169998,99.169998,99.169998,0
2020-08-20,99.250000,99.250000,99.250000,99.250000,99.250000,0
2020-08-21,99.400002,99.400002,99.400002,99.400002,99.400002,0
2020-08-22,99.540001,99.540001,99.540001,99.540001,99.540001,0
2020-08-23,99.720001,99.720001,99.720001,99.720001,99.720001,0
2020-08-24,99.769997,99.769997,99.769997,99.769997,99.769997,0
2020-08-25,99.760002,99.760002,99.760002,99.760002,99.760002,0
2020-08-26,99.839996,99.839996,99.839996,99.839996,99.839996,0
2020-08-27,99.940002,99.940002,99.940002,99.940002,99.940002,0
2020-08-28,100.040001,100.040001,100.040001,100.040001,100.040001,0
2020-08-29,100.110001,100.110001,100.110001,100.110001,100.110001,0
2020-08-30,100.180000,100.180000,100.180000,100.180000,100.180000,0
2020-08-31,100.209999,100.209999,100.209999,100.209999,100.209999,0
2020-09-01,100.230003,100.230003,100.230003,100.230003,100.230003,0
2020-09-02,100.309998,100.309998,100.309998,100.309998,100.309998,0
2020-09-03,100.379997,100.379997,100.379997,100.379997,100.379997,0
2020-09-04,100.389999,100.389999,100.389999,100.389999,100.389999,0
2020-09-05,100.430000,100.430000,100.430000,100.430000,100.430000,0
2020-09-06,100.559998,100.559998,100.559998,100.559998,100.559998,0
2020-09-07,100.620003,100.620003,100.620003,100.620003,100.620003,0
2020-09-08,100.550003,100.550003,100.550003,100.550003,100.550003,0
2020-09-09,100.480003,100.480003,100.480003,100.480003,100.480003,0
2020-09-10,100.470001,100.470001,100.470001,100.470001,100.470001,0
2020-09-11,100.570000,100.570000,100.570000,100.570000,100.570000,0
2020-09-12,100.709999,100.709999,100.709999,100.709999,100.709999,0
2020-09-13,100.750000,100.750000,100.750000,100.750000,100.750000,0
2020-09-14,100.730003,100.730003,100.730003,100.730003,100.730003,0
2020-09-15,100.739998,100.739998,100.739998,100.739998,100.739998,0
2020-09-16,100.709999,100.709999,100.709999,100.709999,100.709999,0
2020-09-17,100.660004,100.660004,100.660004,100.660004,100.660004,0
2020-09-18,100.769997,100.769997,100.769997,100.769997,100.769997,0
2020-09-19,100.970001,100.970001,100.970001,100.970001,100.970001,0
2020-09-20,101.040001,101.040001,101.040001,101.040001,101.040001,0
2020-09-21,101.080002,101.080002,101.080002,101.080002,101.080002,0
2020-09-22,101.099998,101.099998,101.099998,101.099998,101.099998,0
2020-09-23,101.120003,101.120003,101.120003,101.120003,101.120003,0
2020-09-24,101.190002,101.190002,101.190002,101.190002,101.190002,0
2020-09-25,101.180000,101.180000,101.180000,101.180000,101.180000,0
2020-09-26,101.129997,101.129997,101.129997,101.129997,101.129997,0
2020-09-27,101.059998,101.059998,101.059998,101.059998,101.059998,0
2020-09-28,101.000000,101.000000,101.000000,101.000000,101.000000,0
2020-09-29,101.080002,101.080002,101.080002,101.080002,101.080002,0
2020-09-30,101.180000,101.180000,101.180000,101.180000,101.180000,0
2020-10-01,101.309998,101.309998,101.309998,101.309998,101.309998,0
2020-10-02,101.419998,101.419998,101.419998,101.419998,101.419998,0
2020-10-03,101.389999,101.389999,101.389999,101.389999,101.389999,0
2020-10-04,101.410004,101.410004,101.410004,101.410004,101.410004,0
2020-10-05,101.419998,101.419998,101.419998,101.419998,101.419998,0
2020-10-06,101.459999,101.459999,101.459999,101.459999,101.459999,0
2020-10-07,101.529999,101.529999,101.529999,101.529999,101.529999,0
2020-10-08,101.570000,101.570000,101.570000,101.570000,101.570000,0
2020-10-09,101.639999,101.639999,101.639999,101.639999,101.639999,0
2020-10-10,101.660004,101.660004,101.660004,101.660004,101.660004,0
2020-10-11,101.620003,101.620003,101.620003,101.620003,101.620003,0
2020-10-12,101.669998,101.669998,101.669998,101.669998,101.669998,0
2020-10-13,101.820000,101.820000,101.820000,101.820000,101.820000,0
2020-10-14,102.019997,102.019997,102.019997,102.019997,102.019997,0
2020-10-15,102.139999,102.139999,102.139999,102.139999,102.139999,0
2020-10-16,102.239998,102.239998,102.239998,102.239998,102.239998,0
2020-10-17,102.410004,102.410004,102.410004,102.410004,102.410004,0
2020-10-18,102.570000,102.570000,102.570000,102.570000,102.570000,0
2020-10-19,102.599998,102.599998,102.599998,102.599998,102.599998,0
2020-10-20,102.550003,102.550003,102.550003,102.550003,102.550003,0
2020-10-21,102.599998,102.599998,102.599998,102.599998,102.599998,0
2020-10-22,102.660004,102.660004,102.660004,102.660004,102.660004,0
2020-10-23,102.709999,102.709999,102.709999,102.709999,102.709999,0
2020-10-24,102.800003,102.800003,102.800003,102.800003,102.800003,0
2020-10-25,102.870003,102.870003,102.870003,102.870003,102.870003,0
2020-10-26,102.889999,102.889999,102.889999,102.889999,102.889999,0
2020-10-27,102.889999,102.889999,102.889999,102.889999,102.889999,0
2020-10-28,102.879997,102.879997,102.879997,102.879997,102.879997,0
2020-10-29,102.900002,102.900002,102.900002,102.900002,102.900002,0
2020-10-30,102.980003,102.980003,102.980003,102.980003,102.980003,0
2020-10-31,103.019997,103.019997,103.019997,103.019997,103.019997,0
2020-11-01,103.040001,103.040001,103.040001,103.040001,103.040001,0
2020-11-02,103.089996,103.089996,103.089996,103.089996,103.089996,0
2020-11-03,103.199997,103.199997,103.199997,103.199997,103.199997,0
2020-11-04,103.389999,103.389999,103.389999,103.389999,103.389999,0
2020-11-05,103.470001,103.470001,103.470001,103.470001,103.470001,0
2020-11-06,103.500000,103.500000,103.500000,103.500000,103.500000,0
2020-11-07,103.519997,103.519997,103.519997,103.519997,103.519997,0
2020-11-08,103.470001,103.470001,103.470001,103.470001,103.470001,0
2020-11-09,103.480003,103.480003,103.480003,103.480003,103.480003,0
2020-11-10,103.489998,103.489998,103.489998,103.489998,103.489998,0
2020-11-11,103.470001,103.470001,103.470001,103.470001,103.470001,0
2020-11-12,103.510002,103.510002,103.510002,103.510002,103.510002,0
2020-11-13,103.610001,103.610001,103.610001,103.610001,103.610001,0
2020-11-14,103.709999,103.709999,103.709999,103.709999,103.709999,0
2020-11-15,103.839996,103.839996,103.839996,103.839996,103.839996,0
2020-11-16,103.980003,103.980003,103.980003,103.980003,103.980003,0
2020-11-17,104.120003,104.120003,104.120003,104.120003,104.120003,0
2020-11-18,104.169998,104.169998,104.169998,104.169998,104.169998,0
2020-11-19,104.160004,104.160004,104.160004,104.160004,104.160004,0
2020-11-20,104.110001,104.110001,104.110001,104.110001,104.110001,0
2020-11-21,104.080002,104.080002,104.080002,104.080002,104.080002,0
2020-11-22,104.199997,104.199997,104.199997,104.199997,104.199997,0
2020-11-23,104.279999,104.279999,104.279999,104.279999,104.279999,0
2020-11-24,104.269997,104.269997,104.269997,104.269997,104.269997,0
2020-11-25,104.190002,104.190002,104.190002,104.190002,104.190002,0
2020-11-26,104.099998,104.099998,104.099998,104.099998,104.099998,0
2020-11-27,104.040001,104.040001,104.040001,104.040001,104.040001,0
2020-11-28,103.900002,103.900002,103.900002,103.900002,103.900002,0
2020-11-29,103.820000,103.820000,103.820000,103.820000,103.820000,0
2020-11-30,103.769997,103.769997,103.769997,103.769997,103.769997,0
2020-12-01,103.680000,103.680000,103.680000,103.680000,103.680000,0
2020-12-02,103.639999,103.639999,103.639999,103.639999,103.639999,0
2020-12-03,103.660004,103.660004,103.660004,103.660004,103.660004,0
2020-12-04,103.669998,103.669998,103.669998,103.669998,103.669998,0
2020-12-05,103.680000,103.680000,103.680000,103.680000,103.680000,0
2020-12-06,103.730003,103.730003,103.730003,103.730003,103.730003,0
2020-12-07,103.739998,103.739998,103.739998,103.739998,103.739998,0
2020-12-08,103.500000,103.500000,103.500000,103.500000,103.500000,0
2020-12-09,103.320000,103.320000,103.320000,103.320000,103.320000,0
2020-12-10,103.440002,103.440002,103.440002,103.440002,103.440002,0
2020-12-11,103.440002,103.440002,103.440002,103.440002,103.440002,0
2020-12-12,103.360001,103.360001,103.360001,103.360001,103.360001,0
2020-12-13,103.370003,103.370003,103.370003,103.370003,103.370003,0
2020-12-14,103.330002,103.330002,103.330002,103.330002,103.330002,0
2020-12-15,103.230003,103.230003,103.230003,103.230003,103.230003,0
2020-12-16,103.290001,103.290001,103.290001,103.290001,103.290001,0
2020-12-17,103.300003,103.300003,103.300003,103.300003,103.300003,0
2020-12-18,103.279999,103.279999,103.279999,103.279999,103.279999,0
2020-12-19,103.370003,103.370003,103.370003,103.370003,103.370003,0
2020-12-20,103.470001,103.470001,103.470001,103.470001,103.470001,0
2020-12-21,103.550003,103.550003,103.550003,103.550003,103.550003,0
2020-12-22,103.639999,103.639999,103.639999,103.639999,103.639999,0
2020-12-23,103.690002,103.690002,103.690002,103.690002,103.690002,0
2020-12-24,103.779999,103.779999,103.779999,103.779999,103.779999,0
2020-12-25,103.910004,103.910004,103.910004,103.910004,103.910004,0
2020-12-26,103.930000,103.930000,103.930000,103.930000,103.930000,0
2020-12-27,103.919998,103.919998,103.919998,103.919998,103.919998,0
2020-12-28,103.959999,103.959999,103.959999,103.959999,103.959999,0
2020-12-29,103.970001,103.970001,103.970001,103.970001,103.970001,0
2020-12-30,103.980003,103.980003,103.980003,103.980003,103.980003,0
2020-12-31,104.070000,104.070000,104.070000,104.070000,104.070000,0
2021-01-01,104.139999,104.139999,104.139999,104.139999,104.139999,0
2021-01-02,104.169998,104.169998,104.169998,104.169998,104.169998,0
2021-01-03,104.190002,104.190002,104.190002,104.190002,104.190002,0
2021-01-04,104.279999,104.279999,104.279999,104.279999,104.279999,0
2021-01-05,104.370003,104.370003,104.370003,104.370003,104.370003,0
2021-01-06,104.389999,104.389999,104.389999,104.389999,104.389999,0
2021-01-07,104.720001,104.720001,104.720001,104.720001,104.720001,0
2021-01-08,105.110001,105.110001,105.110001,105.110001,105.110001,0
2021-01-09,105.269997,105.269997,105.269997,105.269997,105.269997,0
2021-01-10,105.410004,105.410004,105.410004,105.410004,105.410004,0
2021-01-11,105.440002,105.440002,105.440002,105.440002,105.440002,0
2021-01-12,105.360001,105.360001,105.360001,105.360001,105.360001,0
2021-01-13,105.379997,105.379997,105.379997,105.379997,105.379997,0
2021-01-14,105.489998,105.489998,105.489998,105.489998,105.489998,0
2021-01-15,105.580002,105.580002,105.580002,105.580002,105.580002,0
2021-01-16,105.639999,105.639999,105.639999,105.639999,105.639999,0
2021-01-17,105.599998,105.599998,105.599998,105.599998,105.599998,0
2021-01-18,105.599998,105.599998,105.599998,105.599998,105.599998,0
2021-01-19,105.709999,105.709999,105.709999,105.709999,105.709999,0
2021-01-20,105.809998,105.809998,105.809998,105.809998,105.809998,0
2021-01-21,105.820000,105.820000,105.820000,105.820000,105.820000,0
2021-01-22,105.900002,105.900002,105.900002,105.900002,105.900002,0
2021-01-23,105.970001,105.970001,105.970001,105.970001,105.970001,0
2021-01-24,105.940002,105.940002,105.940002,105.940002,105.940002,0
2021-01-25,105.919998,105.919998,105.919998,105.919998,105.919998,0
2021-01-26,105.970001,105.970001,105.970001,105.970001,105.970001,0
2021-01-27,106.000000,106.000000,106.000000,106.000000,106.000000,0
2021-01-28,105.980003,105.980003,105.980003,105.980003,105.980003,0
2021-01-29,105.949997,105.949997,105.949997,105.949997,105.949997,0
2021-01-30,105.919998,105.919998,105.919998,105.919998,105.919998,0
2021-01-31,105.930000,105.930000,105.930000,105.930000,105.930000,0
2021-02-01,105.970001,105.970001,105.970001,105.970001,105.970001,0
2021-02-02,105.959999,105.959999,105.959999,105.959999,105.959999,0
2021-02-03,106.050003,106.050003,106.050003,106.050003,106.050003,0
2021-02-04,106.220001,106.220001,106.220001,106.220001,106.220001,0
2021-02-05,106.309998,106.309998,106.309998,106.309998,106.309998,0
2021-02-06,106.349998,106.349998,106.349998,106.349998,106.349998,0
2021-02-07,106.400002,106.400002,106.400002,106.400002,106.400002,0
2021-02-08,106.430000,106.430000,106.430000,106.430000,106.430000,0
2021-02-09,106.449997,106.449997,106.449997,106.449997,106.449997,0
2021-02-10,106.510002,106.510002,106.510002,106.510002,106.510002,0
2021-02-11,106.510002,106.510002,106.510002,106.510002,106.510002,0
2021-02-12,106.550003,106.550003,106.550003,106.550003,106.550003,0
2021-02-13,106.620003,106.620003,106.620003,106.620003,106.620003,0
2021-02-14,106.639999,106.639999,106.639999,106.639999,106.639999,0
2021-02-15,106.709999,106.709999,106.709999,106.709999,106.709999,0
2021-02-16,106.800003,106.800003,106.800003,106.800003,106.800003,0
2021-02-17,106.839996,106.839996,106.839996,106.839996,106.839996,0
2021-02-18,106.800003,106.800003,106.800003,106.800003,106.800003,0
2021-02-19,106.739998,106.739998,106.739998,106.739998,106.739998,0
2021-02-20,106.660004,106.660004,106.660004,106.660004,106.660004,0
2021-02-21,106.650002,106.650002,106.650002,106.650002,106.650002,0
2021-02-22,106.669998,106.669998,106.669998,106.669998,106.669998,0
2021-02-23,106.620003,106.620003,106.620003,106.620003,106.620003,0
2021-02-24,106.519997,106.519997,106.519997,106.519997,106.519997,0
2021-02-25,106.419998,106.419998,106.419998,106.419998,106.419998,0
2021-02-26,106.419998,106.419998,106.419998,106.419998,106.419998,0
2021-02-27,106.500000,106.500000,106.500000,106.500000,106.500000,0
2021-02-28,106.629997,106.629997,106.629997,106.629997,106.629997,0
2021-03-01,106.650002,106.650002,106.650002,106.650002,106.650002,0
2021-03-02,106.620003,106.620003,106.620003,106.620003,106.620003,0
2021-03-03,106.650002,106.650002,106.650002,106.650002,106.650002,0
2021-03-04,106.699997,106.699997,106.699997,106.699997,106.699997,0
2021-03-05,106.730003,106.730003,106.730003,106.730003,106.730003,0
2021-03-06,106.800003,106.800003,106.800003,106.800003,106.800003,0
2021-03-07,106.959999,106.959999,106.959999,106.959999,106.959999,0
2021-03-08,107.010002,107.010002,107.010002,107.010002,107.010002,0
2021-03-09,106.930000,106.930000,106.930000,106.930000,106.930000,0
2021-03-10,106.970001,106.970001,106.970001,106.970001,106.970001,0
2021-03-11,107.080002,107.080002,107.080002,107.080002,107.080002,0
2021-03-12,107.190002,107.190002,107.190002,107.190002,107.190002,0
2021-03-13,107.260002,107.260002,107.260002,107.260002,107.260002,0
2021-03-14,107.269997,107.269997,107.269997,107.269997,107.269997,0
2021-03-15,107.300003,107.300003,107.300003,107.300003,107.300003,0
2021-03-16,107.320000,107.320000,107.320000,107.320000,107.320000,0
2021-03-17,107.389999,107.389999,107.389999,107.389999,107.389999,0
2021-03-18,107.519997,107.519997,107.519997,107.519997,107.519997,0
2021-03-19,107.559998,107.559998,107.559998,107.559998,107.559998,0
2021-03-20,107.589996,107.589996,107.589996,107.589996,107.589996,0
2021-03-21,107.639999,107.639999,107.639999,107.639999,107.639999,0
2021-03-22,107.699997,107.699997,107.699997,107.699997,107.699997,0
2021-03-23,107.769997,107.769997,107.769997,107.769997,107.769997,0
2021-03-24,107.769997,107.769997,107.769997,107.769997,107.769997,0
2021-03-25,107.809998,107.809998,107.809998,107.809998,107.809998,0
2021-03-26,107.910004,107.910004,107.910004,107.910004,107.910004,0
2021-03-27,108.070000,108.070000,108.070000,108.070000,108.070000,0
2021-03-28,108.220001,108.220001,108.220001,108.220001,108.220001,0
2021-03-29,108.209999,108.209999,108.209999,108.209999,108.209999,0
2021-03-30,108.190002,108.190002,108.190002,108.190002,108.190002,0
2021-03-31,108.139999,108.139999,108.139999,108.139999,108.139999,0
2021-04-01,108.199997,108.199997,108.199997,108.199997,108.199997,0
2021-04-02,108.300003,108.300003,108.300003,108.300003,108.300003,0
2021-04-03,108.260002,108.260002,108.260002,108.260002,108.260002,0
2021-04-04,108.230003,108.230003,108.230003,108.230003,108.230003,0
2021-04-05,108.230003,108.230003,108.230003,108.230003,108.230003,0
2021-04-06,108.250000,108.250000,108.250000,108.250000,108.250000,0
2021-04-07,108.339996,108.339996,108.339996,108.339996,108.339996,0
2021-04-08,108.610001,108.610001,108.610001,108.610001,108.610001,0
2021-04-09,108.790001,108.790001,108.790001,108.790001,108.790001,0
2021-04-10,108.809998,108.809998,108.809998,108.809998,108.809998,0
2021-04-11,108.940002,108.940002,108.940002,108.940002,108.940002,0
2021-04-12,109.070000,109.070000,109.070000,109.070000,109.070000,0
2021-04-13,109.099998,109.099998,109.099998,109.099998,109.099998,0
2021-04-14,109.190002,109.190002,109.190002,109.190002,109.190002,0
2021-04-15,109.370003,109.370003,109.370003,109.370003,109.370003,0
2021-04-16,109.480003,109.480003,109.480003,109.480003,109.480003,0
2021-04-17,109.529999,109.529999,109.529999,109.529999,109.529999,0
2021-04-18,109.610001,109.610001,109.610001,109.610001,109.610001,0
2021-04-19,109.690002,109.690002,109.690002,109.690002,109.690002,0
2021-04-20,109.680000,109.680000,109.680000,109.680000,109.680000,0
2021-04-21,109.730003,109.730003,109.730003,109.730003,109.730003,0
2021-04-22,109.870003,109.870003,109.870003,109.870003,109.870003,0
2021-04-23,110.000000,110.000000,110.000000,110.000000,110.000000,0
2021-04-24,110.110001,110.110001,110.110001,110.110001,110.110001,0
2021-04-25,110.290001,110.290001,110.290001,110.290001,110.290001,0
2021-04-26,110.489998,110.489998,110.489998,110.489998,110.489998,0
2021-04-27,110.660004,110.660004,110.660004,110.660004,110.660004,0
2021-04-28,110.739998,110.739998,110.739998,110.739998,110.739998,0
2021-04-29,110.809998,110.809998,110.809998,110.809998,110.809998,0
2021-04-30,110.910004,110.910004,110.910004,110.910004,110.910004,0
2021-05-01,111.059998,111.059998,111.059998,111.059998,111.059998,0
2021-05-02,111.169998,111.169998,111.169998,111.169998,111.169998,0
2021-05-03,111.070000,111.070000,111.070000,111.070000,111.070000,0
2021-05-04,111.080002,111.080002,111.080002,111.080002,111.080002,0
2021-05-05,111.160004,111.160004,111.160004,111.160004,111.160004,0
2021-05-06,111.150002,111.150002,111.150002,111.150002,111.150002,0
2021-05-07,111.209999,111.209999,111.209999,111.209999,111.209999,0
2021-05-08,111.309998,111.309998,111.309998,111.309998,111.309998,0
2021-05-09,111.449997,111.449997,111.449997,111.449997,111.449997,0
2021-05-10,111.589996,111.589996,111.589996,111.589996,111.589996,0
2021-05-11,111.669998,111.669998,111.669998,111.669998,111.669998,0
2021-05-12,111.849998,111.849998,111.849998,111.849998,111.849998,0
2021-05-13,112.080002,112.080002,112.080002,112.080002,112.080002,0
2021-05-14,112.269997,112.269997,112.269997,112.269997,112.269997,0
2021-05-15,112.419998,112.419998,112.419998,112.419998,112.419998,0
2021-05-16,112.389999,112.389999,112.389999,112.389999,112.389999,0
2021-05-17,112.300003,112.300003,112.300003,112.300003,112.300003,0
2021-05-18,112.370003,112.370003,112.370003,112.370003,112.370003,0
2021-05-19,112.510002,112.510002,112.510002,112.510002,112.510002,0
2021-05-20,112.599998,112.599998,112.599998,112.599998,112.599998,0
2021-05-21,112.699997,112.699997,112.699997,112.699997,112.699997,0
2021-05-22,112.739998,112.739998,112.739998,112.739998,112.739998,0
2021-05-23,112.739998,112.739998,112.739998,112.739998,112.739998,0
2021-05-24,112.739998,112.739998,112.739998,112.739998,112.739998,0
2021-05-25,112.820000,112.820000,112.820000,112.820000,112.820000,0
2021-05-26,112.959999,112.959999,112.959999,112.959999,112.959999,0
2021-05-27,113.050003,113.050003,113.050003,113.050003,113.050003,0
2021-05-28,113.220001,113.220001,113.220001,113.220001,113.220001,0
2021-05-29,113.370003,113.370003,113.370003,113.370003,113.370003,0
2021-05-30,113.370003,113.370003,113.370003,113.370003,113.370003,0
2021-05-31,113.290001,113.290001,113.290001,113.290001,113.290001,0
2021-06-01,113.220001,113.220001,113.220001,113.220001,113.220001,0
2021-06-02,113.190002,113.190002,113.190002,113.190002,113.190002,0
2021-06-03,113.169998,113.169998,113.169998,113.169998,113.169998,0
2021-06-04,113.250000,113.250000,113.250000,113.250000,113.250000,0
2021-06-05,113.519997,113.519997,113.519997,113.519997,113.519997,0
2021-06-06,113.750000,113.750000,113.750000,113.750000,113.750000,0
2021-06-07,113.809998,113.809998,113.809998,113.809998,113.809998,0
2021-06-08,113.820000,113.820000,113.820000,113.820000,113.820000,0
2021-06-09,113.879997,113.879997,113.879997,113.879997,113.879997,0
2021-06-10,113.980003,113.980003,113.980003,113.980003,113.980003,0
